district_id,iso3,district_name,admin_level,year,n_events_sb,n_events_ns,n_events_os,n_events_total,deaths_best_sb,deaths_best_ns,deaths_best_os,deaths_best_total,deaths_low_sb,deaths_low_ns,deaths_low_os,deaths_low_total,deaths_high_sb,deaths_high_ns,deaths_high_os,deaths_high_total,deaths_civilians_sb,deaths_civilians_ns,deaths_civilians_os,deaths_civilians_total,coups_total,coups_successful,coups_failed,acled_events_total,acled_events_battles,acled_events_protests,acled_events_riots,acled_events_vac,acled_events_explosions,acled_events_strategic,acled_fatalities,wb_unemployment,wb_unemployment_youth,wb_gdp_pc,wb_gdp_growth,wb_inflation,wb_population,wb_pop_growth,wb_pop_0_14,wb_urban_pct,wb_ag_valueadd_pct,wb_ag_employment_pct,wb_ag_land_pct,wb_cereal_yield,wb_food_prod_index,wb_arable_land_pct,precip_mm,yield_maize,yield_rice,yield_wheat,yield_soybean,income_group,income_group_carried,cropland_ha,price_shock_coverage,price_shock,continent,region,colonizer,coldat_colonizer_last,col_ever_colonized,coldat_n_colonizers,col_start_year,col_end_year,col_duration_years,independence_year,legal_origin,legal_origin_filled,legal_origin_imputed,civil_vs_common,col_british,col_french,col_iberian,years_since_independence,grd_tax_pct_gdp,grd_nonresource_tax_pct_gdp,grd_totrev_pct_gdp,grd_resource_rev_pct_gdp,grd_gov_level,grd_quality_flag,vdem_polyarchy,vdem_libdem,vdem_rule_of_law,vdem_corruption,vdem_regime,vdem_terr_control,polity2,anocracy_flag,pts_amnesty,pts_state,pts_hrw,pts_score,pts_source,refugees_origin,asylum_seekers_origin,idp_stock_unhcr,returned_refugees,returned_idps,idp_stock_conflict,new_disp_conflict,idp_stock_disaster,new_disp_disaster,temp_mean,temp_anomaly,n_groups_overlap,share_area_excluded,ethnic_fractionalization,any_excluded,ipc_phase_max,ipc_phase_modal,ipc_n_reports,ipc_phase3plus_area_share,ipc_crisis_flag,fews_covered,travel_time_to_city_min_median,travel_time_to_city_min_mean,travel_time_to_city_log1p,market_access_snapshot_year,has_oil_gas,n_oil_gas_fields,has_oil,has_gas,oil_gas_first_discovery_year,has_diamond,n_diamond_deposits,n_diamond_secondary,n_diamond_primary,has_lootable_diamond,has_gold,n_gold_deposits,n_mineral_deposits,fao_cereal_prod_t,fao_fruit_prod_t,fao_meat_total_prod_t,fao_milk_total_prod_t,fao_pulses_prod_t,fao_roots_tubers_prod_t,fao_vegetables_prod_t,fao_cereal_area_ha,fao_cereal_yield_kgha,fao_beans_prod_t,fao_cassava_prod_t,fao_groundnuts_prod_t,fao_maize_prod_t,fao_millet_prod_t,fao_rice_prod_t,fao_sorghum_prod_t,fao_wheat_prod_t,fao_beans_yield_kgha,fao_cassava_yield_kgha,fao_groundnuts_yield_kgha,fao_maize_yield_kgha,fao_millet_yield_kgha,fao_rice_yield_kgha,fao_sorghum_yield_kgha,fao_wheat_yield_kgha,faw_n_trap_checks,faw_confirmed_sum,faw_suspconf_sum,faw_present,faw_catch_rate,faw_first_detection_year,years_since_faw_arrival,faw_arrived,dl_swarm_obs,dl_band_obs,dl_gregarious_obs,dl_area_treated_ha,dl_present_flag,dl_first_gregarious_year
8926073B20399394700191,MLI,Koutiala,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,1026.135,2.297,6.373,,,L,False,480750.5,0.784,-0.062,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,27.995,-0.413,1,0.0,0.0,0,2,1,4,0.0,0,1,89.66,97.882,4.507,2015,0,0,0,0,,0,0,0,0,0,0,0,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B20399394700191,MLI,Koutiala,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,4,3,2,0,0,0,4,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,1048.512,,,,,L,False,480750.5,0.784,0.019,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,28.627,1.445,1,0.0,0.0,0,1,1,1,0.0,0,1,89.66,97.882,4.507,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B20562192673680,MLI,Abeibara,ADM2,2012,1,0,0,1,2,0,0,2,2,0,0,2,2,0,0,2,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,81.908,,,,,L,False,17.8,0.0,0.0,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,28.328,-0.004,1,0.0,0.0,0,3,3,3,0.333,1,1,1020.593,1034.263,6.929,2015,0,0,0,0,,0,0,0,0,0,0,0,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,2004
8926073B20562192673680,MLI,Abeibara,ADM2,2020,2,0,0,2,6,0,0,6,6,0,0,6,6,0,0,6,2,0,0,2,1,1,0,2,1,0,0,0,1,0,4,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,89.304,,,,,L,False,17.8,0.0,0.0,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,28.417,0.243,1,0.0,0.0,0,1,1,1,0.0,0,1,1020.593,1034.263,6.929,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,2004
8926073B20620148277365,MLI,Goundam,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,2,0,3,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,138.553,0.293,0.581,,,L,False,34913.7,0.621,0.024,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,29.179,-0.862,3,0.0,0.224,0,3,1,7,0.01,1,1,3174.672,3712.442,8.063,2015,0,0,0,0,,0,0,0,0,0,0,0,10,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,2004
8926073B20620148277365,MLI,Goundam,ADM2,2020,0,1,0,1,0,15,0,15,0,15,0,15,0,15,0,15,0,0,0,0,1,1,0,15,3,1,1,9,0,1,18,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,122.378,,,,,L,False,34913.7,0.621,0.103,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,29.768,0.946,3,0.0,0.224,0,2,1,2,0.0,0,1,3174.672,3712.442,8.063,2015,0,0,0,0,,0,0,0,0,0,0,0,10,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,2004
8926073B21360544825560,MLI,Diema,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,670.722,1.622,4.097,,,L,False,281364.6,0.854,0.014,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,28.747,-0.64,1,0.0,0.0,0,3,2,6,0.0,1,1,309.897,323.094,5.739,2015,0,0,0,0,,0,0,0,0,0,0,0,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B21360544825560,MLI,Diema,ADM2,2020,2,0,0,2,3,0,0,3,3,0,0,3,4,0,0,4,0,0,0,0,1,1,0,3,2,0,0,1,0,0,5,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,767.953,,,,,L,False,281364.6,0.854,0.082,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,29.461,1.571,1,0.0,0.0,0,2,1,2,0.0,0,1,309.897,323.094,5.739,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B21738268784100,MLI,Banamba,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,732.946,1.921,4.763,,,L,False,200875.1,0.701,0.001,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,28.489,-0.473,1,0.0,0.0,0,3,2,5,0.017,1,1,240.527,239.876,5.487,2015,0,0,0,0,,0,0,0,0,0,0,0,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B21738268784100,MLI,Banamba,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,698.232,,,,,L,False,200875.1,0.701,0.048,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,29.152,1.445,1,0.0,0.0,0,2,1,3,0.0,0,1,240.527,239.876,5.487,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B21763479745041,MLI,Koro,ADM2,2012,0,1,0,1,0,30,0,30,0,30,0,30,0,41,0,41,0,0,0,0,2,1,1,3,3,0,0,0,0,0,25,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,636.525,0.519,0.932,,,L,False,271516.299,0.212,0.015,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,29.691,-0.261,1,0.0,0.0,0,2,2,3,0.0,0,1,224.325,232.034,5.418,2015,0,0,0,0,,0,0,0,0,0,0,0,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B21763479745041,MLI,Koro,ADM2,2020,8,1,5,14,64,1,56,121,64,1,56,121,101,1,56,158,2,0,56,58,1,1,0,145,56,2,0,69,13,5,314,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,590.954,,,,,L,False,271516.299,0.212,0.039,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,30.256,1.296,1,0.0,0.0,0,3,2,6,0.497,1,1,224.325,232.034,5.418,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B25086326483325,MLI,Kolondieba,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,1160.648,2.935,8.664,,,L,False,246483.3,0.725,-0.06,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,27.385,-0.32,1,0.0,0.0,0,1,1,3,0.0,0,1,142.593,144.859,4.967,2015,0,0,0,0,,0,0,0,0,0,1,1,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B25086326483325,MLI,Kolondieba,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,1198.945,,,,,L,False,246483.3,0.725,0.017,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,28.098,1.63,1,0.0,0.0,0,2,1,2,0.0,0,1,142.593,144.859,4.967,2015,0,0,0,0,,0,0,0,0,0,1,1,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B35923162225659,MLI,Bafoulabe,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,932.165,2.768,7.363,,,L,False,120129.1,0.803,0.044,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,28.755,-0.393,1,0.0,0.0,0,2,1,5,0.0,0,1,242.685,244.723,5.496,2015,0,0,0,0,,0,0,0,0,0,1,1,1,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B35923162225659,MLI,Bafoulabe,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,1,0,0,0,0,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,974.043,,,,,L,False,120129.1,0.803,0.09,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,29.463,1.66,1,0.0,0.0,0,2,1,2,0.0,0,1,242.685,244.723,5.496,2015,0,0,0,0,,0,0,0,0,0,1,1,1,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B3742503303790,MLI,Menaka,ADM2,2012,1,1,0,2,1,7,0,8,1,7,0,8,26,7,0,33,0,0,0,0,2,1,1,7,5,0,1,1,0,0,12,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,233.068,0.259,4.209,,,L,False,38533.9,0.563,0.023,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,29.89,0.33,1,0.0,0.0,0,3,3,5,0.444,1,1,862.959,980.284,6.762,2015,0,0,0,0,,0,0,0,0,0,0,0,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,0,3,3,0.0,1,2004
8926073B3742503303790,MLI,Menaka,ADM2,2020,7,0,2,9,11,0,7,18,9,0,7,16,14,0,7,21,2,0,7,9,1,1,0,56,19,1,2,13,14,7,99,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,247.108,,,,,L,False,38533.9,0.563,0.094,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,30.024,0.663,1,0.0,0.0,0,3,2,6,0.269,1,1,862.959,980.284,6.762,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,2004
8926073B3838133103629,MLI,Dioila,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,1027.539,2.831,7.758,,,L,False,431321.4,0.669,0.008,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,28.086,-0.361,1,0.0,0.0,0,2,1,5,0.0,0,1,183.131,185.733,5.216,2015,0,0,0,0,,0,0,0,0,0,1,1,1,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B3838133103629,MLI,Dioila,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,2,0,2,0,0,3,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,1096.205,,,,,L,False,431321.4,0.669,0.047,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,28.768,1.511,1,0.0,0.0,0,1,1,1,0.0,0,1,183.131,185.733,5.216,2015,0,0,0,0,,0,0,0,0,0,1,1,1,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B42356193702634,MLI,Koulikoro,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,910.99,2.661,7.034,,,L,False,144742.3,0.591,0.008,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,28.388,-0.394,1,0.0,0.0,0,2,2,5,0.0,0,1,147.296,155.252,4.999,2015,0,0,0,0,,0,0,0,0,0,0,0,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B42356193702634,MLI,Koulikoro,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,934.221,,,,,L,False,144742.3,0.591,0.042,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,29.095,1.524,1,0.0,0.0,0,2,1,3,0.0,0,1,147.296,155.252,4.999,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B43266503533040,MLI,Sikasso,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,1163.443,2.759,7.837,,,L,False,441138.401,0.732,-0.047,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,27.435,-0.259,1,0.0,0.0,0,1,1,3,0.0,0,1,90.246,97.265,4.514,2015,0,0,0,0,,0,0,0,0,0,1,1,1,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,2019,-7,0,,,,,,
8926073B43266503533040,MLI,Sikasso,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,3,3,1,0,0,0,2,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,1152.174,,,,,L,False,441138.401,0.732,0.02,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,28.114,1.742,1,0.0,0.0,0,2,1,2,0.0,0,1,90.246,97.265,4.514,2015,0,0,0,0,,0,0,0,0,0,1,1,1,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,2019,1,1,,,,,,
